# Distance / pm;  g(r);  Integral
1601.666667;  1.541254769;  81.25327746
1605.000000;  1.529277639;  81.48960035
1608.333333;  1.524255004;  81.72612649
1611.666667;  1.536998036;  81.96561967
1615.000000;  1.515181789;  82.20269108
1618.333333;  1.486339403;  82.43621067
1621.666667;  1.465315755;  82.66737658
1625.000000;  1.443269073;  82.89600142
1628.333333;  1.438558753;  83.12481596
1631.666667;  1.427649386;  83.35282592
1635.000000;  1.418089935;  83.58023546
1638.333333;  1.401208314;  83.80585495
1641.666667;  1.379402107;  84.02886797
1645.000000;  1.362859831;  84.25010223
1648.333333;  1.346449011;  84.46955920
1651.666667;  1.330416310;  84.68728091
1655.000000;  1.313533933;  84.90310836
1658.333333;  1.306275104;  85.11860856
1661.666667;  1.301622906;  85.33420539
1665.000000;  1.286956640;  85.54822904
1668.333333;  1.291524209;  85.76387314
1671.666667;  1.280466832;  85.97852620
1675.000000;  1.257531163;  86.19017595
1678.333333;  1.244350967;  86.40044178
1681.666667;  1.243527989;  86.61140404
1685.000000;  1.245497356;  86.82353887
1688.333333;  1.237028912;  87.03506578
1691.666667;  1.226642638;  87.24564572
1695.000000;  1.210182271;  87.45421943
1698.333333;  1.204125480;  87.66256630
1701.666667;  1.193746435;  87.86992891
1705.000000;  1.174263094;  88.07470702
1708.333333;  1.168299026;  88.27924248
1711.666667;  1.158057895;  88.48277698
1715.000000;  1.145008776;  88.68480259
1718.333333;  1.124220775;  88.88393218
1721.666667;  1.106005783;  89.08059620
1725.000000;  1.099004686;  89.27677276
1728.333333;  1.094664469;  89.47293048
1731.666667;  1.089486502;  89.66891411
1735.000000;  1.073390395;  89.86274636
1738.333333;  1.055104527;  90.05400936
1741.666667;  1.058985297;  90.24671276
1745.000000;  1.046020664;  90.43778627
1748.333333;  1.019694547;  90.62476316
1751.666667;  1.008301934;  90.81035672
1755.000000;  0.9917022042;  90.99359022
1758.333333;  0.9833084290;  91.17596364
1761.666667;  0.9715230412;  91.35683506
1765.000000;  0.9618960341;  91.53659251
1768.333333;  0.9590889409;  91.71650301
1771.666667;  0.9412905550;  91.89374111
1775.000000;  0.9203949037;  92.06769746
1778.333333;  0.9121020404;  92.24073452
1781.666667;  0.9047435396;  92.41301963
1785.000000;  0.9038966308;  92.58578813
1788.333333;  0.8920671293;  92.75693298
1791.666667;  0.8785349786;  92.92611058
1795.000000;  0.8675820155;  93.09380121
1798.333333;  0.8539395084;  93.25946853
1801.666667;  0.8457649804;  93.42415880
1805.000000;  0.8377577274;  93.58789406
1808.333333;  0.8250095451;  93.74973385
1811.666667;  0.8163954221;  93.91047478
1815.000000;  0.8012823529;  94.06882118
1818.333333;  0.7971709966;  94.22693428
1821.666667;  0.7975592725;  94.38570490
1825.000000;  0.7960457580;  94.54475470
1828.333333;  0.7911009700;  94.70339445
1831.666667;  0.7878925367;  94.86196744
1835.000000;  0.7714889002;  95.01780465
1838.333333;  0.7684588731;  95.17359427
1841.666667;  0.7631340041;  95.32886593
1845.000000;  0.7472176905;  95.48145002
1848.333333;  0.7338232461;  95.63184086
1851.666667;  0.7254403789;  95.78105044
1855.000000;  0.7164596037;  95.92894387
1858.333333;  0.7125184387;  96.07655282
1861.666667;  0.7014956059;  96.22240003
1865.000000;  0.6944010738;  96.36728970
1868.333333;  0.6813644899;  96.50996788
1871.666667;  0.6656327427;  96.64984962
1875.000000;  0.6519486773;  96.78734411
1878.333333;  0.6499028372;  96.92489491
1881.666667;  0.6461420822;  97.06213556
1885.000000;  0.6318160191;  97.19680922
1888.333333;  0.6241995041;  97.33033038
1891.666667;  0.6214985774;  97.46374355
1895.000000;  0.6189198986;  97.59707181
1898.333333;  0.6054196074;  97.72795105
1901.666667;  0.5997301759;  97.85805606
1905.000000;  0.5952103964;  97.98763363
1908.333333;  0.5818207892;  98.11473992
1911.666667;  0.5740383662;  98.24058452
1915.000000;  0.5645765226;  98.36478684
1918.333333;  0.5507469435;  98.48636893
1921.666667;  0.5483360082;  98.60783982
1925.000000;  0.5524520764;  98.73064747
1928.333333;  0.5392639589;  98.85093897
1931.666667;  0.5298452834;  98.96953845
1935.000000;  0.5233593207;  99.08709078
1938.333333;  0.5194879138;  99.20417590
1941.666667;  0.5126204123;  99.32011091
1945.000000;  0.5065994364;  99.43507792
1948.333333;  0.5096897280;  99.55114304
1951.666667;  0.4955509564;  99.66437498
1955.000000;  0.4788839179;  99.77417265
1958.333333;  0.4712784582;  99.88259533
1961.666667;  0.4633622971;  99.98956003
1965.000000;  0.4533242983;  100.0945634
1968.333333;  0.4504176977;  100.1992479
1971.666667;  0.4481610552;  100.3037609
1975.000000;  0.4449574072;  100.4078780
1978.333333;  0.4387280065;  100.5108842
1981.666667;  0.4278500244;  100.6116753
1985.000000;  0.4243946350;  100.7119890
1988.333333;  0.4133215267;  100.8100138
1991.666667;  0.4061085542;  100.9066511
1995.000000;  0.3998120691;  101.0021088
1998.333333;  0.3888726904;  101.0952652
2001.666667;  0.3790127874;  101.1863627
2005.000000;  0.3736175110;  101.2764628
2008.333333;  0.3678666428;  101.3654713
2011.666667;  0.3652844778;  101.4541486
2015.000000;  0.3594809418;  101.5417065
2018.333333;  0.3553884762;  101.6285542
2021.666667;  0.3563078831;  101.7159145
2025.000000;  0.3468454988;  101.8012354
2028.333333;  0.3375388842;  101.8845405
2031.666667;  0.3302169082;  101.9663067
2035.000000;  0.3241317123;  102.0468296
2038.333333;  0.3267139498;  102.1282602
2041.666667;  0.3131804895;  102.2065732
2045.000000;  0.3071898174;  102.2836392
2048.333333;  0.3028625782;  102.3598675
2051.666667;  0.2981207137;  102.4351467
2055.000000;  0.3021757650;  102.5116980
2058.333333;  0.2967302632;  102.5871138
2061.666667;  0.2891020481;  102.6608291
2065.000000;  0.2797044553;  102.7323789
2068.333333;  0.2818768555;  102.8047175
2071.666667;  0.2810418713;  102.8770744
2075.000000;  0.2712767103;  102.9471421
2078.333333;  0.2678146362;  103.0165381
2081.666667;  0.2626226944;  103.0848071
2085.000000;  0.2571808136;  103.1518759
2088.333333;  0.2532000022;  103.2181177
2091.666667;  0.2488935467;  103.2834410
2095.000000;  0.2437868934;  103.3476281
2098.333333;  0.2381650263;  103.4105347
