# Distance / pm;  g(r);  Integral
988.3333333;  5.254084281;  39.85545761
991.6666667;  5.173830754;  40.16067782
995.0000000;  5.050147997;  40.46060781
998.3333333;  5.062694040;  40.76330087
1001.666667;  5.040165547;  41.06666266
1005.000000;  5.030832918;  41.37148139
1008.333333;  5.030664598;  41.67831521
1011.666667;  4.977323736;  41.98390610
1015.000000;  5.025596481;  42.29449742
1018.333333;  5.002859197;  42.60571765
1021.666667;  5.023031208;  42.92024176
1025.000000;  5.015646153;  43.23635613
1028.333333;  5.010197198;  43.55418420
1031.666667;  4.968931226;  43.87144133
1035.000000;  4.898208792;  44.18620718
1038.333333;  4.866085361;  44.50092614
1041.666667;  4.813591638;  44.81425210
1045.000000;  4.780818829;  45.12743964
1048.333333;  4.743506097;  45.44016842
1051.666667;  4.671636878;  45.75012073
1055.000000;  4.669271954;  46.06188309
1058.333333;  4.624531543;  46.37261245
1061.666667;  4.609161256;  46.68426297
1065.000000;  4.557910722;  46.99438643
1068.333333;  4.520983884;  47.30392594
1071.666667;  4.522330004;  47.61549282
1075.000000;  4.431556729;  47.92270810
1078.333333;  4.415487237;  48.23071062
1081.666667;  4.421200912;  48.54102130
1085.000000;  4.348623509;  48.84812203
1088.333333;  4.295326477;  49.15332560
1091.666667;  4.254708017;  49.45749774
1095.000000;  4.217455918;  49.76085078
1098.333333;  4.204727511;  50.06513243
1101.666667;  4.180035034;  50.36946602
1105.000000;  4.109634855;  50.67048741
1108.333333;  4.092928237;  50.97209654
1111.666667;  4.087890708;  51.27514913
1115.000000;  4.079261285;  51.57937827
1118.333333;  4.015790525;  51.88066717
1121.666667;  3.969732330;  52.18027862
1125.000000;  3.968538345;  52.48158281
1128.333333;  3.930437248;  52.78176523
1131.666667;  3.884234481;  53.08017431
1135.000000;  3.867922942;  53.37908337
1138.333333;  3.852066123;  53.67851811
1141.666667;  3.865329570;  53.98074611
1145.000000;  3.834152391;  54.28228955
1148.333333;  3.813152430;  54.58393005
1151.666667;  3.774655024;  54.88426121
1155.000000;  3.771260200;  55.18606174
1158.333333;  3.698228809;  55.48372855
1161.666667;  3.686851740;  55.78219001
1165.000000;  3.711926566;  56.08440830
1168.333333;  3.705989905;  56.38787238
1171.666667;  3.704712097;  56.69296531
1175.000000;  3.637465918;  56.99422719
1178.333333;  3.587242457;  57.29301755
1181.666667;  3.575091524;  57.59248295
1185.000000;  3.526913914;  57.88958187
1188.333333;  3.519518120;  58.18772807
1191.666667;  3.500791089;  58.48595393
1195.000000;  3.484936687;  58.78449234
1198.333333;  3.424987055;  59.07953426
1201.666667;  3.378779368;  59.37221717
1205.000000;  3.383960479;  59.66697740
1208.333333;  3.386543918;  59.96359692
1211.666667;  3.382571123;  60.26150533
1215.000000;  3.364641736;  60.55946734
1218.333333;  3.338134068;  60.85670616
1221.666667;  3.309532855;  61.15301297
1225.000000;  3.211561792;  61.44211954
1228.333333;  3.196553894;  61.73144324
1231.666667;  3.183211007;  62.02112510
1235.000000;  3.174209324;  62.31155342
1238.333333;  3.156352978;  62.60190901
1241.666667;  3.153821840;  62.89359575
1245.000000;  3.138096620;  63.18538851
1248.333333;  3.140910135;  63.47900884
1251.666667;  3.073770400;  63.76788938
1255.000000;  3.055760064;  64.05660893
1258.333333;  3.052712294;  64.34657472
1261.666667;  3.078082614;  64.64050140
1265.000000;  3.088318169;  64.93696582
1268.333333;  3.033543684;  65.22970883
1271.666667;  3.018656024;  65.52254835
1275.000000;  2.999109591;  65.81501893
1278.333333;  3.005492400;  66.10964647
1281.666667;  2.923414094;  66.39772440
1285.000000;  2.909896326;  66.68596373
1288.333333;  2.888552086;  66.97357518
1291.666667;  2.840457335;  67.25786325
1295.000000;  2.833331583;  67.54290365
1298.333333;  2.846557994;  67.83075079
1301.666667;  2.871693081;  68.12263262
1305.000000;  2.848371134;  68.41362865
1308.333333;  2.829903078;  68.70421676
1311.666667;  2.824358319;  68.99571519
1315.000000;  2.806640589;  69.28685914
1318.333333;  2.822437110;  69.58112793
1321.666667;  2.796933913;  69.87421424
1325.000000;  2.758904359;  70.16477560
1328.333333;  2.744995836;  70.45532855
1331.666667;  2.741585050;  70.74697873
1335.000000;  2.723103019;  71.03811483
1338.333333;  2.726358521;  71.33105640
1341.666667;  2.726973056;  71.62552539
1345.000000;  2.692305401;  71.91769722
1348.333333;  2.674131514;  72.20933699
1351.666667;  2.661184257;  72.50100151
1355.000000;  2.634935126;  72.79121525
1358.333333;  2.612780060;  73.08040642
1361.666667;  2.589481533;  73.36842723
1365.000000;  2.589689804;  73.65788319
1368.333333;  2.606132425;  73.95060140
1371.666667;  2.580503667;  74.24185486
1375.000000;  2.585870544;  74.53513430
1378.333333;  2.575581773;  74.82866485
1381.666667;  2.542585032;  75.11983811
1385.000000;  2.510179862;  75.40868908
1388.333333;  2.487954521;  75.69636226
1391.666667;  2.473283877;  75.98371401
1395.000000;  2.488506512;  76.27422104
1398.333333;  2.477761646;  76.56485769
1401.666667;  2.459783640;  76.85476277
1405.000000;  2.419017759;  77.14122090
1408.333333;  2.383411942;  77.42480342
1411.666667;  2.348652195;  77.70557456
1415.000000;  2.350441537;  77.98788813
1418.333333;  2.321984174;  78.26809921
1421.666667;  2.296499788;  78.54653907
1425.000000;  2.276219601;  78.82381573
1428.333333;  2.261416261;  79.10057940
1431.666667;  2.238247088;  79.37578754
1435.000000;  2.197260520;  79.64721563
1438.333333;  2.189060090;  79.91888845
1441.666667;  2.151570277;  80.18714768
1445.000000;  2.125676679;  80.45340547
1448.333333;  2.127206494;  80.72108560
1451.666667;  2.102981018;  80.98693677
1455.000000;  2.076667089;  81.25066844
1458.333333;  2.088126854;  81.51707193
1461.666667;  2.027122996;  81.77687615
1465.000000;  1.991086147;  82.03322698
1468.333333;  1.977588644;  82.28899997
1471.666667;  1.958691037;  82.54348033
1475.000000;  1.920208776;  82.79409235
1478.333333;  1.908207609;  83.04426497
1481.666667;  1.869700908;  83.29049588
1485.000000;  1.873669155;  83.53836090
1488.333333;  1.843948947;  83.78339059
1491.666667;  1.836574073;  84.02853468
1495.000000;  1.819414760;  84.27247496
1498.333333;  1.804676020;  84.51551931
1501.666667;  1.783887115;  84.75683406
1505.000000;  1.766005280;  84.99679160
1508.333333;  1.748188111;  85.23538160
1511.666667;  1.717568596;  85.47082990
1515.000000;  1.696318373;  85.70439182
1518.333333;  1.699679725;  85.93944750
1521.666667;  1.676700654;  86.17234456
1525.000000;  1.627720736;  86.39942984
1528.333333;  1.618440750;  86.62620860
1531.666667;  1.607534890;  86.85244284
1535.000000;  1.578001371;  87.07548837
1538.333333;  1.576021700;  87.29922263
1541.666667;  1.574762540;  87.52374801
1545.000000;  1.558410355;  87.74690382
1548.333333;  1.528916638;  87.96678200
1551.666667;  1.500702781;  88.18353292
1555.000000;  1.498122037;  88.40084175
1558.333333;  1.494641732;  88.61857624
1561.666667;  1.479585466;  88.83504046
1565.000000;  1.446757638;  89.04760649
1568.333333;  1.421759108;  89.25739039
1571.666667;  1.390439131;  89.46342599
1575.000000;  1.381473803;  89.66900235
1578.333333;  1.375131062;  89.87450193
1581.666667;  1.358381168;  90.07835674
1585.000000;  1.361498366;  90.28354148
1588.333333;  1.350560344;  90.48793479
1591.666667;  1.323867918;  90.68913030
1595.000000;  1.303901585;  90.88812228
1598.333333;  1.291333146;  91.08602074
1601.666667;  1.282301353;  91.28335557
1605.000000;  1.269363631;  91.47951334
1608.333333;  1.258897715;  91.67486268
1611.666667;  1.241553979;  91.86832013
1615.000000;  1.240962941;  92.06248616
1618.333333;  1.221983936;  92.25447272
1621.666667;  1.195174588;  92.44302158
1625.000000;  1.193939916;  92.63215078
1628.333333;  1.165531818;  92.81753815
1631.666667;  1.148305754;  93.00093413
1635.000000;  1.152440113;  93.18574319
1638.333333;  1.152152342;  93.37126024
1641.666667;  1.138555460;  93.55533470
1645.000000;  1.122645466;  93.73757474
1648.333333;  1.114076747;  93.91915748
1651.666667;  1.098801515;  94.09897559
1655.000000;  1.091927479;  94.27839077
1658.333333;  1.084750334;  94.45734535
1661.666667;  1.072528475;  94.63499568
1665.000000;  1.055024013;  94.81044844
1668.333333;  1.062498833;  94.98785247
1671.666667;  1.043377303;  95.16276066
1675.000000;  1.025569694;  95.33536995
1678.333333;  1.007320601;  95.50558326
1681.666667;  0.9925788036;  95.67397245
1685.000000;  0.9673890607;  95.83873950
1688.333333;  0.9580727771;  96.00256604
1691.666667;  0.9478974800;  96.16529330
1695.000000;  0.9280723293;  96.32524564
1698.333333;  0.9362617307;  96.48724471
1701.666667;  0.9296324209;  96.64872875
1705.000000;  0.9024351324;  96.80610317
1708.333333;  0.8864626242;  96.96129720
1711.666667;  0.8818233278;  97.11628209
1715.000000;  0.8778742358;  97.27117442
1718.333333;  0.8582825530;  97.42319923
1721.666667;  0.8336313223;  97.57143108
1725.000000;  0.8167665287;  97.71722705
1728.333333;  0.8089587401;  97.86218790
1731.666667;  0.8055641924;  98.00709782
1735.000000;  0.8060883342;  98.15266081
1738.333333;  0.8067659061;  98.29890648
1741.666667;  0.7951379403;  98.44359761
1745.000000;  0.7762959944;  98.58540131
1748.333333;  0.7596915998;  98.72470261
1751.666667;  0.7463139663;  98.86207323
1755.000000;  0.7332260796;  98.99754896
1758.333333;  0.7163510280;  99.13041001
1761.666667;  0.6980917949;  99.26037590
1765.000000;  0.6818057063;  99.38779056
1768.333333;  0.6487218222;  99.50948091
1771.666667;  0.6459796431;  99.63111413
1775.000000;  0.6309978039;  99.75037389
1778.333333;  0.6227922739;  99.86852530
1781.666667;  0.6069746399;  99.98410799
1785.000000;  0.5967798538;  100.0981750
1788.333333;  0.5953653038;  100.2123970
1791.666667;  0.5878853322;  100.3256048
1795.000000;  0.5717526460;  100.4361160
1798.333333;  0.5691672118;  100.5465365
1801.666667;  0.5554830383;  100.6547021
1805.000000;  0.5425938492;  100.7607492
1808.333333;  0.5318127939;  100.8650734
1811.666667;  0.5301184462;  100.9694489
1815.000000;  0.5225230923;  101.0727080
1818.333333;  0.5128325847;  101.1744246
1821.666667;  0.5150529672;  101.2769565
1825.000000;  0.5032948464;  101.3775147
1828.333333;  0.4963450493;  101.4770470
1831.666667;  0.4907615268;  101.5758187
1835.000000;  0.4766406606;  101.6720980
1838.333333;  0.4575155407;  101.7648500
1841.666667;  0.4473613036;  101.8558728
1845.000000;  0.4444553777;  101.9466319
1848.333333;  0.4299220265;  102.0347408
1851.666667;  0.4427952487;  102.1258155
1855.000000;  0.4308602096;  102.2147548
1858.333333;  0.4169744308;  102.3011373
1861.666667;  0.3993778686;  102.3841715
1865.000000;  0.3971982933;  102.4670486
1868.333333;  0.3915846297;  102.5490467
1871.666667;  0.3741584302;  102.6276755
1875.000000;  0.3695049440;  102.7056033
1878.333333;  0.3680528964;  102.7835010
1881.666667;  0.3640801579;  102.8608317
1885.000000;  0.3600642150;  102.9375806
1888.333333;  0.3518694691;  103.0128482
1891.666667;  0.3507247590;  103.0881361
1895.000000;  0.3470743696;  103.1629031
1898.333333;  0.3441849239;  103.2373088
1901.666667;  0.3331069888;  103.3095728
1905.000000;  0.3212593399;  103.3795111
1908.333333;  0.3158175405;  103.4485055
1911.666667;  0.3014323921;  103.5145876
1915.000000;  0.2945316655;  103.5793822
1918.333333;  0.2872959922;  103.6428053
1921.666667;  0.2864490151;  103.7062613
1925.000000;  0.2829069089;  103.7691502
1928.333333;  0.2829964403;  103.8322771
1931.666667;  0.2710358834;  103.8929452
1935.000000;  0.2610974784;  103.9515906
1938.333333;  0.2521547227;  104.0084227
1941.666667;  0.2464923526;  104.0641698
1945.000000;  0.2404377204;  104.1187344
1948.333333;  0.2394296632;  104.1732567
1951.666667;  0.2350958642;  104.2269754
1955.000000;  0.2299617640;  104.2797006
1958.333333;  0.2327600880;  104.3332496
1961.666667;  0.2326205542;  104.3869488
1965.000000;  0.2278466176;  104.4397248
1968.333333;  0.2270976384;  104.4925060
1971.666667;  0.2225796301;  104.5444125
1975.000000;  0.2227727914;  104.5965399
1978.333333;  0.2177089311;  104.6476544
1981.666667;  0.2140333703;  104.6980755
1985.000000;  0.2058629610;  104.7467351
1988.333333;  0.1978214106;  104.7936511
1991.666667;  0.1918419735;  104.8393017
1995.000000;  0.1933514749;  104.8854656
1998.333333;  0.1881943081;  104.9305485
2001.666667;  0.1818805782;  104.9742644
2005.000000;  0.1799938805;  105.0176710
2008.333333;  0.1770379484;  105.0605068
2011.666667;  0.1745918571;  105.1028911
2015.000000;  0.1738748671;  105.1452414
2018.333333;  0.1668672076;  105.1860194
2021.666667;  0.1672033843;  105.2270147
2025.000000;  0.1617753543;  105.2668100
2028.333333;  0.1600725105;  105.3063161
2031.666667;  0.1617531327;  105.3463684
2035.000000;  0.1536870017;  105.3845483
2038.333333;  0.1488888209;  105.4216576
2041.666667;  0.1475469699;  105.4585527
2045.000000;  0.1428596385;  105.4943925
2048.333333;  0.1380019940;  105.5291266
2051.666667;  0.1394950547;  105.5643508
2055.000000;  0.1361528692;  105.5988430
2058.333333;  0.1326756093;  105.6325633
2061.666667;  0.1344089240;  105.6668349
2065.000000;  0.1304538944;  105.7002057
2068.333333;  0.1254361163;  105.7323966
2071.666667;  0.1174542207;  105.7626363
2075.000000;  0.1164705948;  105.7927193
2078.333333;  0.1148090321;  105.8224686
2081.666667;  0.1142388066;  105.8521651
2085.000000;  0.1113597986;  105.8812059
2088.333333;  0.1118427635;  105.9104661
2091.666667;  0.1075578065;  105.9386952
2095.000000;  0.1041426051;  105.9661151
2098.333333;  0.1025228068;  105.9931944
